id,user_id,video_id,time
34525,470,498,8/24/14 7:39 AM
34526,4695,3280,4/7/14 10:33 AM
34527,2483,627,6/13/15 3:51 PM
34528,1034,8685,3/9/14 10:57 PM
34529,3895,2133,8/15/14 12:24 AM
34530,2134,940,11/8/14 2:01 PM
34531,458,860,10/12/15 5:28 AM
34532,1840,8536,4/30/15 10:37 AM
34533,3266,3559,2/23/14 3:40 PM
34534,2859,9251,8/27/14 8:00 AM
34535,512,1114,8/17/14 11:28 AM
34536,268,2123,12/7/15 4:07 PM
34537,4118,4487,10/18/14 9:25 AM
34538,4576,7571,8/7/15 3:22 PM
34539,2749,9201,5/31/15 8:54 AM
34540,657,4839,10/24/15 4:46 PM
34541,3731,9865,4/10/15 9:39 PM
34542,4400,4745,4/24/15 6:41 AM
34543,1014,4688,7/29/15 5:04 PM
34544,777,3056,4/25/14 3:39 AM
34545,3345,8379,12/21/15 4:20 PM
34546,804,2205,4/18/14 12:10 AM
34547,2117,4265,4/21/14 2:06 PM
34548,96,342,1/13/15 12:19 PM
34549,359,4172,7/22/15 12:28 AM
34550,2902,4810,4/13/15 10:06 AM
34551,3769,5551,2/26/14 7:27 PM
34552,4248,9969,9/21/15 12:21 AM
34553,2772,2463,8/9/15 1:53 AM
34554,2582,6397,5/12/15 9:08 PM
34555,691,9619,8/3/15 9:02 AM
34556,2337,6978,4/22/14 5:58 PM
34557,4093,4618,5/15/15 6:30 PM
34558,3036,3145,7/15/15 6:51 AM
34559,3713,5389,5/10/14 5:01 AM
34560,4081,7881,10/22/15 9:59 PM
34561,926,4022,3/12/14 5:43 AM
34562,3225,1600,8/31/15 10:10 AM
34563,2641,4238,4/27/15 10:46 PM
34564,1019,6429,7/29/14 2:18 AM
34565,3866,8599,9/9/14 1:43 AM
34566,130,3654,2/2/14 6:19 PM
34567,1548,7558,12/10/15 6:18 AM
34568,435,206,1/20/15 2:22 PM
34569,14,6724,4/12/14 11:17 AM
34570,1058,3038,9/11/15 6:30 PM
34571,3370,9501,4/28/14 2:07 AM
34572,1406,3510,8/6/15 2:37 PM
34573,3931,7787,5/25/15 11:25 AM
34574,1671,3113,10/1/15 7:53 PM
34575,10,2846,7/6/15 9:19 PM
34576,667,2459,3/11/14 10:40 PM
34577,2321,2685,8/12/15 8:12 AM
34578,3017,2408,2/1/15 8:45 PM
34579,4001,4787,12/26/14 7:29 PM
34580,3708,9782,12/15/14 7:39 PM
34581,3280,2676,5/17/15 7:19 PM
34582,2000,2305,2/20/14 7:30 PM
34583,2600,6810,10/23/15 1:22 AM
34584,1117,6641,12/8/14 6:39 AM
34585,3767,5071,12/19/15 6:52 PM
34586,4573,4783,2/12/15 2:14 AM
34587,4377,5850,3/2/15 8:09 AM
34588,2875,526,5/2/15 1:32 PM
34589,1994,5997,9/18/15 8:35 PM
34590,882,4633,5/10/14 11:29 PM
34591,2086,1684,5/15/15 6:32 PM
34592,4651,6738,11/8/14 10:37 PM
34593,4699,4691,10/15/15 3:08 PM
34594,2244,4813,7/30/14 7:20 AM
34595,1078,2184,4/9/14 3:35 PM
34596,1200,49,1/21/15 7:13 AM
34597,3193,5000,4/25/15 10:11 PM
34598,3629,9329,11/4/15 12:46 AM
34599,4399,7386,6/23/14 12:55 PM
34600,788,969,10/21/14 9:20 AM
34601,1191,7300,1/10/15 4:19 PM
34602,1608,562,10/17/14 3:46 PM
34603,226,1325,3/31/14 5:10 AM
34604,2665,2061,9/10/14 5:44 AM
34605,2261,8474,1/11/15 5:51 AM
34606,3261,3608,6/26/15 12:15 AM
34607,3262,5028,7/30/14 6:17 PM
34608,894,2470,12/17/15 11:32 AM
34609,2483,9917,3/15/14 10:19 PM
34610,4177,6109,8/4/14 12:04 PM
34611,2782,9875,10/1/15 5:35 AM
34612,543,2932,10/3/15 3:45 AM
34613,1093,7340,8/24/14 7:50 AM
34614,3162,6361,7/14/14 8:28 PM
34615,636,7669,9/8/14 2:22 PM
34616,3154,832,12/6/14 8:57 AM
34617,2811,3596,3/7/15 5:38 AM
34618,112,2286,12/8/15 10:44 AM
34619,2325,4853,11/4/15 7:30 AM
34620,116,2073,10/2/15 2:30 PM
34621,1128,1836,7/26/14 5:31 PM
34622,3167,1971,12/20/15 10:26 PM
34623,272,3721,5/10/14 7:40 AM
34624,3985,7251,12/27/14 8:08 PM
34625,2394,4626,2/5/14 10:12 AM
34626,3496,1923,12/23/14 9:15 AM
34627,2130,1471,8/4/15 5:46 PM
34628,4779,4999,3/12/15 9:06 AM
34629,3586,6822,6/4/15 12:04 AM
34630,2378,5831,10/3/14 7:08 PM
34631,1240,5032,10/20/15 9:40 PM
34632,1706,9734,5/28/14 2:38 PM
34633,2585,8002,9/1/14 12:39 AM
34634,1481,5979,10/30/15 12:25 PM
34635,1905,4743,3/8/15 9:49 PM
34636,1773,6470,11/9/15 5:15 PM
34637,4888,6538,12/22/15 11:27 AM
34638,121,7894,11/14/15 1:44 AM
34639,2597,7967,5/30/15 12:15 AM
34640,76,2223,10/15/14 10:35 PM
34641,4961,3836,10/27/15 6:46 PM
34642,4377,7252,3/27/14 9:26 PM
34643,2653,7972,6/27/14 9:07 PM
34644,1571,7791,9/13/15 3:00 AM
34645,4285,8685,9/17/14 1:13 AM
34646,741,535,6/10/15 3:07 PM
34647,2355,5184,5/1/15 9:20 AM
34648,987,2270,3/28/14 10:06 AM
34649,3536,6785,12/8/14 12:29 AM
34650,4231,1106,5/11/15 7:57 PM
34651,3906,3769,10/30/15 1:43 PM
34652,4327,6216,12/27/14 3:24 AM
34653,161,1304,3/1/15 11:29 AM
34654,438,2515,7/15/14 5:30 AM
34655,2331,7413,3/22/14 4:58 PM
34656,3243,2128,6/7/14 12:21 PM
34657,2230,8488,11/11/14 5:19 AM
34658,147,5927,3/5/15 9:12 AM
34659,650,1045,10/27/14 1:50 AM
34660,389,3140,4/29/15 1:53 AM
34661,581,8508,9/1/15 5:16 PM
34662,1459,8820,4/19/15 9:03 PM
34663,1215,9979,11/8/15 9:48 AM
34664,4509,7009,5/5/14 10:28 PM
34665,2693,6685,7/9/15 10:39 AM
34666,4315,4829,12/13/14 6:00 PM
34667,3113,6084,12/14/15 5:09 PM
34668,3080,919,10/29/15 4:05 AM
34669,200,2508,6/22/14 11:30 PM
34670,1325,4409,11/9/14 2:27 PM
34671,2124,3768,5/18/15 5:53 PM
34672,3393,6540,11/14/14 9:57 PM
34673,3191,3246,5/15/15 8:56 PM
34674,2987,1649,2/8/15 3:30 AM
34675,2255,1934,9/27/14 2:36 PM
34676,876,9730,5/16/14 10:29 AM
34677,2591,157,11/28/14 5:30 PM
34678,2993,9435,7/23/14 1:30 PM
34679,3070,4085,10/19/15 7:01 AM
34680,3641,7287,11/7/15 9:06 AM
34681,4002,666,8/4/14 2:05 PM
34682,175,6176,3/15/15 12:39 AM
34683,4263,5350,5/23/14 5:14 AM
34684,4079,3659,8/7/14 1:23 AM
34685,868,8627,1/29/15 10:59 AM
34686,4003,36,11/14/14 11:51 AM
34687,2823,1431,7/31/15 6:19 AM
34688,1841,1773,6/30/14 6:58 PM
34689,757,2591,5/30/14 3:54 AM
34690,4922,6280,4/19/15 3:27 AM
34691,3139,3760,8/3/15 7:57 AM
34692,2861,108,6/1/15 6:02 PM
34693,294,2327,4/25/14 6:38 AM
34694,2131,9322,10/18/14 12:27 PM
34695,1688,1163,8/21/14 2:20 AM
34696,2640,5872,9/4/15 6:37 AM
34697,3375,5989,9/14/14 8:11 AM
34698,4964,1483,3/21/15 11:21 PM
34699,4401,8946,2/12/14 8:22 AM
34700,3222,5418,12/3/14 5:58 PM
34701,407,2231,9/24/15 10:07 PM
34702,91,9225,9/21/15 5:02 PM
34703,3709,4453,2/21/14 10:56 PM
34704,903,1529,5/21/15 4:22 PM
34705,1863,1513,7/2/14 4:15 AM
34706,427,3233,12/2/15 5:30 AM
34707,460,4699,8/16/14 4:25 AM
34708,4491,8385,2/21/14 9:45 AM
34709,3094,786,11/1/15 2:21 AM
34710,147,6222,7/19/14 1:52 AM
34711,638,2299,12/10/15 1:37 PM
34712,274,1682,8/14/14 1:56 PM
34713,35,1824,7/19/15 12:16 PM
34714,150,6618,7/30/15 11:45 AM
34715,3072,5142,3/2/15 2:07 PM
34716,4746,6648,8/19/14 8:02 PM
34717,3245,8590,10/4/15 1:54 PM
34718,2356,11,5/31/15 9:04 AM
34719,2055,1151,5/10/14 10:59 PM
34720,3478,7823,9/14/15 2:01 AM
34721,2141,5183,5/14/14 3:46 PM
34722,540,4331,9/30/14 11:32 AM
34723,1724,3767,12/3/15 3:02 AM
34724,4792,6763,10/15/14 5:07 AM
34725,4913,7739,7/7/15 11:51 PM
34726,717,5870,9/13/15 3:31 AM
34727,4004,7596,8/4/14 5:24 AM
34728,1456,414,10/16/14 8:05 AM
34729,3117,5414,9/3/14 12:41 PM
34730,59,2303,2/7/15 2:00 AM
34731,2603,5251,9/13/15 9:15 PM
34732,2638,8649,8/29/15 2:55 AM
34733,2914,8730,7/3/14 1:00 AM
34734,2861,9749,11/11/15 1:27 AM
34735,1851,2426,3/24/15 10:27 AM
34736,4434,3903,7/1/15 3:15 AM
34737,3707,5392,5/14/14 6:09 PM
34738,1758,7669,1/1/15 3:23 AM
34739,3676,8390,12/2/15 12:30 PM
34740,1705,2814,3/8/15 12:19 PM
34741,4172,3303,9/8/14 1:37 PM
34742,2014,8057,2/26/14 9:07 PM
34743,2076,3475,4/26/15 12:12 PM
34744,3589,5065,9/5/14 11:05 AM
34745,1553,8094,1/18/15 4:54 PM
34746,352,6617,9/22/15 3:29 PM
34747,1092,8415,10/23/14 4:45 PM
34748,3244,7821,3/17/14 9:38 AM
34749,80,3523,12/7/15 12:10 PM
34750,3384,1304,9/21/15 9:23 AM
34751,3651,4195,7/13/14 10:51 AM
34752,2981,5584,3/14/15 12:55 AM
34753,3184,4096,3/22/15 1:12 PM
34754,4946,676,6/4/14 3:07 AM
34755,4887,9024,8/4/14 9:45 PM
34756,2071,6207,3/8/15 10:05 AM
34757,83,5294,5/20/14 1:37 AM
34758,4741,299,9/9/15 2:16 AM
34759,4693,740,10/17/15 10:28 PM
34760,571,454,9/9/15 2:40 PM
34761,81,2055,9/20/14 1:24 AM
34762,3264,5877,2/11/15 8:39 PM
34763,4228,85,3/17/15 10:46 AM
34764,2227,3083,7/19/15 4:36 PM
34765,3218,8893,12/9/15 5:06 PM
34766,2895,9511,1/23/15 8:24 AM
34767,3780,1341,6/1/14 7:49 AM
34768,1272,4365,7/6/14 3:23 AM
34769,1124,9304,12/10/15 12:40 AM
34770,2811,4306,11/26/15 9:15 AM
34771,2333,6617,3/4/14 4:39 PM
34772,607,8726,2/15/14 9:31 PM
34773,4800,120,2/9/14 1:04 PM
34774,3150,7260,11/18/14 11:04 PM
34775,3599,7429,9/20/15 8:31 AM
34776,458,1634,9/20/14 9:04 PM
34777,4304,7931,3/3/15 7:58 AM
34778,3755,1896,12/15/14 2:26 PM
34779,746,1778,12/1/15 11:05 PM
34780,3609,1772,12/5/14 11:51 PM
34781,1932,8222,10/26/15 4:41 AM
34782,978,713,7/1/14 9:57 AM
34783,643,7109,2/11/14 1:32 AM
34784,490,9178,10/3/15 9:14 AM
34785,3023,6558,12/17/14 4:04 AM
34786,1500,400,10/14/15 2:08 PM
34787,1219,9124,2/26/15 2:24 AM
34788,1387,4741,7/25/15 9:02 PM
34789,4726,4519,5/4/14 10:35 AM
34790,4075,8116,8/25/15 3:06 AM
34791,3289,8211,11/30/15 8:25 AM
34792,1126,4862,9/1/14 6:51 PM
34793,2865,7223,9/27/15 10:17 PM
34794,1808,762,5/25/14 10:07 AM
34795,4872,8974,12/21/14 1:21 AM
34796,2099,5221,10/12/15 2:17 PM
34797,4067,7591,5/8/14 12:42 PM
34798,1631,8112,6/4/14 4:24 PM
34799,3917,5751,2/12/14 5:28 AM
34800,4459,1183,1/22/15 6:50 PM
34801,3180,8936,3/12/14 10:10 PM
34802,3351,1847,10/12/14 1:37 PM
34803,2243,2855,7/13/15 5:42 AM
34804,2257,6452,7/14/14 4:11 PM
34805,831,2433,9/14/14 4:48 PM
34806,2117,7164,9/15/15 5:10 AM
34807,73,3202,4/27/14 12:42 AM
34808,868,6968,7/10/14 5:28 AM
34809,1940,3238,12/9/15 8:55 PM
34810,4025,1613,12/3/15 1:58 PM
34811,753,6740,11/13/15 8:58 PM
34812,3636,8151,4/5/14 8:17 AM
34813,4653,3158,3/29/15 4:25 PM
34814,3767,5159,2/27/14 2:49 PM
34815,713,1670,2/26/15 9:21 AM
34816,1676,1531,8/21/15 5:19 PM
34817,2540,7238,6/7/14 10:40 PM
34818,4252,4347,12/14/14 5:42 AM
34819,2707,7583,10/31/15 4:08 PM
34820,2833,6998,5/14/14 10:22 PM
34821,941,8638,10/22/15 6:12 AM
34822,2747,3809,11/19/14 9:43 AM
34823,3828,2839,10/20/14 1:50 AM
34824,4339,9579,9/11/15 10:36 PM
34825,1752,2662,7/29/15 5:35 PM
34826,1531,8870,12/19/15 8:14 PM
34827,3406,8988,10/22/14 7:29 PM
34828,570,1281,6/11/14 5:13 AM
34829,2940,3685,5/26/14 3:57 AM
34830,1151,3805,7/9/14 6:22 PM
34831,3574,3032,8/23/14 4:49 AM
34832,3065,4657,9/23/14 4:41 AM
34833,629,6479,12/24/14 7:27 PM
34834,246,4409,8/5/14 11:35 AM
34835,4432,2328,5/17/15 9:07 AM
34836,982,8350,10/9/15 8:58 PM
34837,1461,9494,9/1/15 5:15 PM
34838,3155,2202,4/26/15 3:11 AM
34839,4045,9552,11/13/15 10:04 AM
34840,3268,6860,9/24/14 10:39 AM
34841,3993,3676,2/25/14 12:42 PM
34842,1842,1130,5/9/15 12:18 AM
34843,4405,2926,9/19/15 6:04 PM
34844,2650,8563,4/20/15 6:42 AM
34845,4727,9407,5/2/14 7:44 PM
34846,3340,3521,7/8/14 8:38 PM
34847,4356,193,8/24/14 8:45 AM
34848,2139,2787,2/22/14 10:54 PM
34849,4421,9014,7/19/14 5:43 AM
34850,2889,5783,10/12/15 11:47 AM
34851,1053,2398,9/1/14 7:20 AM
34852,3918,2842,1/6/15 1:59 AM
34853,3192,3810,12/5/15 5:23 PM
34854,3769,6613,6/10/15 7:21 PM
34855,1707,2079,3/3/14 10:45 AM
34856,479,5784,4/26/15 10:16 PM
34857,4576,8386,4/26/14 11:31 AM
34858,4031,3941,9/1/14 1:46 PM
34859,2382,8567,5/8/15 11:03 PM
34860,4104,7568,7/20/14 3:00 AM
34861,1351,9907,5/8/14 11:06 AM
34862,2475,8832,6/13/14 6:06 PM
34863,2812,1661,5/9/15 7:40 PM
34864,600,4578,11/23/15 1:22 PM
34865,2672,6732,12/20/14 2:44 PM
34866,4774,7931,4/7/15 5:36 AM
34867,1299,8428,11/14/15 10:40 AM
34868,1079,344,2/16/14 10:48 PM
34869,799,690,7/17/14 10:06 AM
34870,420,8014,6/29/14 1:37 AM
34871,855,1426,5/6/14 11:11 AM
34872,322,2671,5/15/15 5:49 PM
34873,4771,7166,10/11/14 9:29 PM
34874,3244,6572,7/4/15 5:05 AM
34875,2175,3750,4/16/14 10:19 AM
34876,1987,9414,6/25/15 5:22 PM
34877,3919,6125,6/15/15 8:53 AM
34878,2797,7317,4/26/15 5:55 PM
34879,1217,7906,2/15/14 10:32 AM
34880,4365,3174,1/25/15 3:04 PM
34881,2075,4346,12/17/14 7:10 AM
34882,4689,7678,10/17/15 6:56 PM
34883,3216,5896,12/25/14 10:56 AM
34884,4661,7576,9/15/15 6:16 AM
34885,623,2610,10/13/14 6:26 PM
34886,1458,3926,1/18/15 6:30 AM
34887,1177,7936,12/14/14 2:17 PM
34888,2932,269,12/31/15 12:47 PM
34889,657,1365,7/4/15 1:15 AM
34890,1951,7671,2/13/14 10:00 PM
34891,2853,9857,8/14/15 6:26 PM
34892,427,3976,12/29/15 11:38 AM
34893,3503,1250,12/10/14 5:22 AM
34894,2215,5055,11/6/14 12:50 AM
34895,3066,3927,2/25/15 1:24 PM
34896,1077,1317,5/13/15 9:21 AM
34897,836,8846,10/26/15 7:15 AM
34898,3202,2141,3/19/15 12:13 AM
34899,818,2681,7/4/14 5:46 AM
34900,4998,7592,8/27/14 3:50 AM
34901,151,1093,9/13/14 7:37 AM
34902,3976,1519,12/7/15 1:09 PM
34903,2825,8428,11/28/14 3:02 PM
34904,3189,4748,2/20/14 5:33 PM
34905,4158,3374,9/15/15 11:13 AM
34906,2622,8697,10/21/14 9:41 AM
34907,2612,7914,12/1/14 10:40 AM
34908,4635,2887,7/20/14 6:35 AM
34909,623,1592,5/17/15 5:44 PM
34910,1644,7975,12/25/15 10:21 AM
34911,2070,3207,5/7/14 7:15 PM
34912,4537,9697,3/5/14 2:29 PM
34913,1859,9882,10/17/15 12:36 PM
34914,1486,1794,4/25/15 5:59 PM
34915,3856,3169,12/25/14 7:15 PM
34916,4861,8900,5/30/15 5:33 AM
34917,4571,9016,5/1/14 2:53 AM
34918,4869,9895,12/30/15 11:28 PM
34919,2694,1941,3/8/15 2:17 AM
34920,13,2136,5/23/14 2:08 AM
34921,74,4669,12/16/15 1:34 AM
34922,4201,5792,2/19/15 4:38 PM
34923,1480,8246,1/31/14 11:04 AM
34924,3090,7699,12/28/15 12:50 AM
34925,1343,4192,9/1/15 2:42 AM
34926,3758,101,11/2/15 4:38 PM
34927,1105,45,2/9/14 1:58 PM
34928,3178,4953,2/2/15 10:15 AM
34929,4235,6062,12/13/15 11:04 AM
34930,1222,4484,5/14/14 1:45 PM
34931,2008,3200,7/5/15 10:14 PM
34932,3041,5153,6/26/15 12:21 AM
34933,2349,8190,12/2/14 10:29 AM
34934,3348,4589,12/1/15 11:24 PM
34935,3455,9225,2/26/15 2:01 PM
34936,202,8157,6/10/14 9:49 PM
34937,284,7115,2/19/15 3:51 PM
34938,1174,2290,11/21/14 9:51 AM
34939,4359,9969,8/5/15 6:12 PM
34940,3105,3536,5/22/14 8:39 AM
34941,807,8095,9/18/14 5:04 AM
34942,421,502,6/5/14 2:23 PM
34943,1167,4782,9/17/15 2:11 PM
34944,4524,4318,7/13/14 5:13 AM
34945,3385,3128,6/26/14 5:52 AM
34946,1789,1851,10/1/14 6:16 PM
34947,4293,4044,12/24/15 2:04 AM
34948,744,4465,2/13/14 4:54 AM
34949,4457,50,9/3/14 8:42 AM
34950,3642,8529,7/8/14 11:41 PM
34951,1174,221,9/25/14 8:27 PM
34952,4575,8531,1/25/15 1:13 PM
34953,3158,7191,8/20/14 12:44 PM
34954,3779,265,10/1/14 7:52 PM
34955,4424,8221,11/17/14 5:51 AM
34956,3302,8098,9/5/15 10:12 AM
34957,4069,8995,2/4/14 4:14 PM
34958,486,54,10/25/15 5:07 PM
34959,1215,9516,10/10/14 11:14 PM
34960,3676,9176,8/25/14 12:58 PM
34961,1859,1880,7/4/14 11:26 AM
34962,3116,9362,9/11/15 1:41 PM
34963,3286,5366,12/23/15 3:43 PM
34964,2710,8197,1/22/15 7:51 AM
34965,1079,323,2/12/15 3:12 AM
34966,3798,561,5/7/15 8:04 PM
34967,3472,6568,8/3/15 3:09 PM
34968,3818,3970,8/4/14 7:57 PM
34969,1146,562,9/4/15 10:43 AM
34970,4718,4717,1/15/15 2:09 PM
34971,1858,5503,5/15/14 4:37 AM
34972,3591,7845,10/5/15 7:35 AM
34973,2380,7871,5/26/14 5:49 PM
34974,633,3850,4/20/15 5:48 AM
34975,263,8669,11/29/15 4:54 AM
34976,3307,3874,9/30/15 6:38 PM
34977,753,7061,11/1/15 3:23 AM
34978,288,8123,11/17/15 8:44 PM
34979,2879,4465,10/27/14 3:12 PM
34980,4946,1123,12/31/15 5:00 PM
34981,1129,6117,4/25/15 12:46 PM
34982,2433,7849,12/17/14 9:53 AM
34983,4899,6261,7/26/14 11:44 PM
34984,2175,4185,8/12/14 2:15 AM
34985,519,6663,11/20/15 2:16 AM
34986,2862,6180,10/1/15 6:41 AM
34987,715,8951,8/31/15 2:43 PM
34988,1920,574,8/10/14 7:57 AM
34989,4223,2415,3/29/14 12:37 PM
34990,4430,9759,12/21/14 2:27 PM
34991,4111,4663,4/23/14 1:37 PM
34992,1301,9917,4/20/14 2:43 AM
34993,4753,475,10/3/15 2:16 AM
34994,1858,4561,2/22/15 4:07 AM
34995,422,1177,5/31/14 1:31 PM
34996,1420,9651,6/26/15 4:54 AM
34997,4821,4252,2/7/14 5:36 AM
34998,3872,4961,4/17/14 8:30 PM
34999,1454,7223,9/18/15 12:01 PM
35000,597,6347,12/21/15 1:38 PM
35001,1766,3696,5/31/15 6:14 AM
35002,1895,4033,4/18/14 3:52 AM
35003,1548,5118,5/13/14 5:24 PM
35004,92,730,11/18/15 4:03 AM
35005,4194,7470,2/24/15 3:08 PM
35006,3260,8503,8/25/14 9:43 AM
35007,2623,8225,2/13/15 5:37 PM
35008,3554,2788,9/16/14 4:30 PM
35009,2007,2991,11/20/15 8:37 PM
35010,3119,6484,7/10/15 9:31 AM
35011,1314,40,6/10/14 9:28 AM
35012,1076,2200,5/15/15 9:18 PM
35013,2612,7462,12/8/14 10:51 PM
35014,1202,6770,10/9/15 6:16 AM
35015,3741,7329,5/19/14 8:34 AM
35016,776,3762,3/31/14 7:17 PM
35017,3634,8192,7/29/14 9:47 AM
35018,3236,4588,9/3/15 5:08 AM
35019,4868,2945,5/24/14 1:05 PM
35020,2096,1593,6/8/15 1:52 AM
35021,3660,8385,9/25/14 7:06 AM
35022,4595,865,5/4/15 6:32 PM
35023,3770,8696,5/5/15 4:21 PM
35024,793,9635,5/10/15 3:55 PM
35025,2883,1103,10/4/14 11:46 AM
35026,4666,8525,3/21/14 5:30 PM
35027,427,3422,7/22/15 8:56 PM
35028,3986,2867,4/16/14 4:35 PM
35029,2174,5420,9/17/14 8:22 AM
35030,3917,4436,2/13/15 6:45 AM
35031,547,3365,7/20/15 2:52 PM
35032,1690,9212,10/1/15 10:21 PM
35033,4367,5495,9/4/14 4:22 AM
35034,1938,1815,7/12/14 11:31 AM
35035,2570,7359,5/17/14 4:12 AM
35036,1634,4125,2/3/14 11:41 PM
35037,1612,1661,2/10/14 11:26 AM
35038,2846,4369,12/29/14 6:45 PM
35039,1152,9761,11/1/15 7:36 AM
35040,4622,5908,7/18/15 8:12 PM
35041,981,3212,6/18/15 6:56 PM
35042,3010,2957,7/27/14 3:45 PM
35043,2394,4951,7/8/15 6:01 AM
35044,1333,4246,2/20/14 6:30 AM
35045,4414,4858,5/7/14 12:17 AM
35046,4545,6558,11/14/14 2:54 AM
35047,4517,3794,11/14/15 5:01 PM
35048,3801,2201,1/31/15 10:00 AM
35049,4974,7635,6/19/14 11:08 PM
35050,2345,6089,10/31/15 3:56 PM
35051,3043,6048,11/14/14 6:27 AM
35052,5,816,8/31/15 11:53 PM
35053,1386,1398,11/23/14 5:42 PM
35054,4690,8445,6/17/15 6:52 AM
35055,3777,2630,10/11/15 9:54 AM
35056,4860,675,3/23/14 6:55 AM
35057,2645,9910,11/28/15 5:07 PM
35058,3834,9331,12/29/14 12:15 AM
35059,2481,6109,5/31/15 5:16 PM
35060,520,658,2/11/14 12:03 AM
35061,937,8465,6/14/14 9:33 PM
35062,4214,89,8/17/15 9:47 AM
35063,1399,9351,10/16/15 10:59 AM
35064,3289,9230,1/29/15 8:34 AM
35065,799,314,5/31/14 6:11 PM
35066,1861,1991,5/10/14 8:35 AM
35067,3692,8837,3/10/15 1:45 AM
35068,3874,9933,12/10/14 5:43 AM
35069,1960,1404,8/5/15 9:46 PM
35070,1907,5237,12/5/15 8:48 PM
35071,1378,1717,5/25/15 11:12 PM
35072,2721,1280,3/1/14 12:11 AM
35073,4639,750,8/27/14 4:55 AM
35074,4160,4063,5/18/15 2:27 AM
35075,4750,9965,4/24/14 9:15 PM
35076,1713,3291,10/21/15 11:37 PM
35077,4880,1343,1/24/15 5:53 AM
35078,1637,6848,3/30/15 8:39 PM
35079,508,6716,7/27/14 8:58 AM
35080,3482,8685,8/6/14 10:39 AM
35081,3914,2020,11/25/14 5:57 PM
35082,3877,1046,10/12/14 3:07 AM
35083,4286,6208,10/15/14 7:06 PM
35084,1488,3836,7/26/15 7:12 PM
35085,1780,5152,3/10/14 4:02 PM
35086,171,534,12/8/14 9:59 PM
35087,3579,7256,6/15/15 10:58 PM
35088,3256,4926,12/2/15 1:48 PM
35089,1898,5901,12/31/14 4:43 PM
35090,755,641,1/31/15 3:26 AM
35091,1610,1105,7/14/15 1:56 AM
35092,3872,4869,10/22/15 3:10 AM
35093,1961,5758,2/21/15 9:39 AM
35094,1832,1234,10/15/14 7:50 PM
35095,3656,2448,2/24/15 1:43 AM
35096,1165,4918,7/31/15 6:47 AM
35097,3994,4143,3/22/14 10:31 AM
35098,2520,7033,10/31/15 10:37 PM
35099,4954,7720,2/8/14 7:03 AM
35100,3576,6800,9/18/15 5:40 AM
35101,2457,2289,5/24/14 1:41 PM
35102,827,2146,3/8/14 7:37 PM
35103,3340,3416,7/31/15 9:36 AM
35104,2052,2442,1/30/15 1:35 PM
35105,2329,2111,9/12/15 10:15 PM
35106,813,1545,6/15/15 3:44 PM
35107,2871,1859,9/26/14 12:25 PM
35108,3435,5907,2/22/14 11:46 PM
35109,2731,4349,9/24/15 5:39 AM
35110,4483,9415,9/20/15 3:30 AM
35111,3712,7352,7/13/15 9:37 PM
35112,1595,9575,6/12/14 1:30 AM
35113,1308,5050,12/28/15 5:58 PM
35114,2718,9275,3/11/14 4:06 PM
35115,1469,7565,4/30/15 11:55 AM
35116,630,6791,1/22/15 10:43 PM
35117,2479,6065,9/17/14 3:39 PM
35118,2566,7015,9/5/14 3:56 AM
35119,3102,8765,10/2/15 4:40 PM
35120,4630,6725,7/30/15 10:28 PM
35121,27,6328,10/9/15 12:08 PM
35122,2355,5797,5/25/15 3:43 AM
35123,1468,7445,7/28/14 7:49 PM
35124,355,927,10/7/15 6:22 PM
35125,3038,3519,10/23/15 10:24 AM
35126,263,8971,11/3/15 4:19 AM
35127,1994,6243,3/8/14 8:54 AM
35128,3889,4801,7/15/15 2:25 AM
35129,2694,1722,1/24/15 12:39 PM
35130,1584,6632,8/13/15 12:41 PM
35131,1736,2503,4/22/15 6:59 PM
35132,1779,3768,11/13/15 7:51 AM
35133,1189,7947,9/15/15 10:58 AM
35134,2443,118,11/28/14 5:16 AM
35135,9,8432,6/12/15 8:34 AM
35136,4822,2218,7/27/14 10:48 AM
35137,3922,7904,2/4/14 1:34 AM
35138,204,3389,11/16/15 11:50 AM
35139,3381,6887,5/17/14 9:16 AM
35140,2081,7915,9/4/14 3:56 AM
35141,3828,1866,6/15/14 12:41 AM
35142,1486,1137,3/30/14 7:19 PM
35143,2976,4135,7/6/14 12:21 AM
35144,4975,9203,2/17/14 7:41 AM
35145,2483,9672,4/3/15 12:23 AM
35146,753,7351,4/25/14 7:30 PM
35147,419,4926,3/21/15 11:43 PM
35148,3646,7912,11/27/15 1:06 PM
35149,1135,1209,2/19/15 9:37 AM
35150,835,2012,8/28/14 6:27 AM
35151,1493,8211,7/14/15 1:03 AM
35152,3258,8488,2/7/15 1:17 AM
35153,4064,2935,4/14/15 8:37 AM
35154,2526,7059,9/30/15 12:28 PM
35155,1929,1642,9/26/15 4:13 PM
35156,4566,9322,10/15/15 3:55 AM
35157,708,3892,7/19/15 6:07 AM
35158,261,8819,12/18/14 9:09 PM
35159,209,4715,12/17/14 1:29 PM
35160,520,528,10/10/15 8:40 AM
35161,2921,9284,8/31/15 4:02 AM
35162,2072,9390,4/23/14 8:27 AM
35163,703,6381,9/10/14 2:16 PM
35164,412,2689,4/7/14 8:09 PM
35165,1513,7691,8/30/14 9:17 PM
35166,1805,2313,3/5/14 8:33 AM
35167,3298,7478,3/28/15 2:18 PM
35168,3370,255,2/5/14 8:00 PM
